2022,0,0,6.55
565,55,4000,6.58
3703,0,0,6.51
128,12,4000,6.53
128,0,0,6.53
3041,305,4000,6.62
128,0,0,6.51
460,45,4000,6.57
1479,0,0,6.51
128,12,4000,6.57
298,0,0,6.53
206,19,4000,6.52
128,0,0,6.59
2212,218,4000,6.56
1997,0,0,6.54
128,12,4000,6.59
128,0,0,6.51
640,64,4000,6.53
1536,0,0,6.51
323,32,4000,6.57
