9218,0,0,6.52
10063,999,4000,6.54
10197,0,0,6.55
10128,1008,4000,6.56
8845,0,0,6.56
10025,1002,4000,6.51
9032,0,0,6.51
9560,957,4000,6.52
10437,0,0,6.51
10265,1019,4000,6.57
9920,0,0,6.57
10164,1006,4000,6.55
10263,0,0,6.57
10193,1015,4000,6.52
9854,0,0,6.51
10736,1069,4000,6.53
11414,0,0,6.54
11102,1103,4000,6.50
11511,0,0,6.51
13029,1302,4000,6.51
