128,0,0,6.54
141,16,4000,6.51
378,0,0,6.54
142,16,4000,6.59
140,0,0,6.51
143,19,4000,6.51
159,3,0,6.53
73,8,4000,6.55
100,2,0,6.54
139,17,4000,6.51
134,0,0,6.52
140,16,4000,6.54
165,0,0,6.54
135,15,4000,6.57
133,0,0,6.53
138,16,4000,6.51
158,17,0,6.51
85,8,4000,6.54
175,31,0,6.51
104,14,4000,6.61
