5161,0,0,6.52
5103,501,4000,6.52
4931,0,0,6.50
5211,515,4000,6.55
5089,0,0,6.53
4190,417,4000,6.53
4761,0,0,6.50
8132,807,4000,6.50
14608,0,0,6.51
8655,858,4000,6.54
4475,0,0,6.60
4771,470,4000,6.50
4917,0,0,6.54
5094,504,4000,6.56
9402,0,0,6.52
5440,541,4000,6.56
12597,0,0,6.55
4442,442,4000,6.54
5600,0,0,6.54
5138,511,4000,6.52
