198,0,0,6.52
194,21,4000,6.51
148,0,0,6.53
254,28,4000,6.51
141,0,0,6.51
141,17,4000,6.53
140,0,0,6.52
141,17,4000,6.55
42,0,0,6.57
140,16,4000,6.52
83,0,0,6.58
141,17,4000,6.52
142,0,0,6.52
141,17,4000,6.55
142,0,0,6.53
141,17,4000,6.51
141,0,0,6.57
142,17,4000,6.52
143,0,0,6.52
144,17,4000,6.50
