3781,0,0,6.57
2413,235,4000,6.53
2643,0,0,6.50
2576,261,4000,6.54
2288,0,0,6.57
2777,269,4000,6.54
2450,0,0,6.53
4699,463,4000,6.52
2672,0,0,6.54
2609,255,4000,6.52
2739,0,0,6.53
2815,280,4000,6.55
1975,0,0,6.60
2524,248,4000,6.54
2603,0,0,6.50
3542,353,4000,6.52
2067,0,0,6.52
2400,239,4000,6.58
2571,0,0,6.54
2546,254,4000,6.51
