144,1,0,6.50
141,17,4000,6.56
83,0,0,6.54
136,15,4000,6.57
148,1,0,6.51
116,11,4000,6.53
143,2,0,6.53
117,14,4000,6.57
141,0,0,6.53
119,11,4000,6.54
141,0,0,6.57
142,18,4000,6.56
120,0,0,6.58
137,16,4000,6.52
141,0,0,6.55
143,17,4000,6.54
143,1,0,6.52
142,17,4000,6.51
141,0,0,6.54
140,16,4000,6.53
