52,0,0,6.63
146,17,4000,6.56
153,0,0,6.51
146,17,4000,6.53
141,0,0,6.54
139,16,4000,6.56
142,0,0,6.51
142,17,4000,6.51
141,0,0,6.53
141,17,4000,6.52
85,0,0,6.55
147,17,4000,6.53
128,0,0,6.55
140,16,4000,6.51
323,0,0,6.55
136,15,4000,6.59
141,0,0,6.51
142,17,4000,6.50
154,0,0,6.50
139,16,4000,6.56
