1000,11,3,1.45052,1020,35,1.82,0.12,0:01.82
1000,11,4,1.526039,1026,38,1.97,0.06,0:01.90
1000,11,4,1.485944,1033,34,1.89,0.08,0:01.85
1000,11,3,1.535038,1065,29,1.93,0.1,0:01.90
1000,11,5,1.520104,1060,37,1.95,0.07,0:01.89
1000,11,5,1.474448,1042,37,1.87,0.09,0:01.84
1000,11,4,1.54063,1074,28,1.95,0.1,0:01.91
1000,11,3,1.526556,1048,141,1.91,0.07,0:01.90
1000,11,5,1.5062,1069,28,1.92,0.09,0:01.88
1000,11,5,1.565542,1043,61,1.95,0.11,0:01.93
