10,1263,1590,1.53959,0,0,2.0,0.09,0:01.91
10,1263,1590,1.487015,0,0,1.94,0.07,0:01.86
10,1263,1549,1.482044,0,7,1.89,0.07,0:01.85
10,1263,1590,1.570261,0,0,2.02,0.1,0:01.94
10,1263,1550,1.472215,0,4,1.83,0.14,0:01.84
10,1263,1590,1.46956,0,0,1.89,0.1,0:01.84
10,1263,1590,1.571621,0,0,2.03,0.08,0:01.94
10,1263,1443,1.509146,4,9,1.84,0.08,0:01.88
10,1263,1574,1.487619,0,2,1.95,0.05,0:01.86
10,1263,1590,1.560589,0,0,2.03,0.06,0:01.93
