100,13,0,0.155651,301,407,0.25,0.02,0:00.52
100,13,0,0.147594,214,322,0.25,0.0,0:00.51
100,13,0,0.161213,243,192,0.25,0.02,0:00.53
100,13,0,0.16016,210,254,0.27,0.0,0:00.53
100,13,0,0.151273,207,347,0.25,0.01,0:00.52
100,13,0,0.156431,298,431,0.27,0.0,0:00.52
100,13,0,0.163988,229,298,0.27,0.0,0:00.53
100,13,0,0.16705,14,17,0.25,0.02,0:00.53
100,13,0,0.393082,8,9,0.5,0.0,0:00.76
100,13,0,0.131211,326,475,0.24,0.01,0:00.50
