1000,11,20,1.532615,0,0,1.98,0.09,0:01.90
1000,11,20,1.549004,0,0,2.04,0.05,0:01.95
1000,11,20,1.50213,0,0,1.97,0.06,0:01.87
1000,11,20,1.500297,0,2,1.84,0.11,0:01.87
1000,11,20,1.560122,0,0,1.99,0.1,0:01.93
1000,11,20,1.530957,0,0,1.97,0.06,0:01.92
1000,11,20,1.495884,0,1,1.91,0.09,0:01.87
1000,11,20,1.606171,0,0,2.07,0.06,0:01.97
1000,11,20,1.487747,0,0,1.95,0.07,0:01.86
1000,11,20,1.480354,0,0,1.9,0.1,0:01.85
