100,115,56,1.549816,1032,52,1.96,0.08,0:01.92
100,115,52,1.519784,980,54,1.93,0.04,0:01.89
100,115,57,1.450258,1040,30,1.85,0.09,0:01.82
100,115,58,1.508407,1032,31,1.94,0.09,0:01.88
100,115,58,1.485344,1007,30,1.86,0.09,0:01.85
100,115,62,1.515878,1043,28,1.92,0.08,0:01.88
100,115,55,1.53296,1087,29,1.98,0.05,0:01.90
100,115,54,1.53899,1031,41,1.94,0.06,0:01.93
100,115,60,1.525055,1087,27,1.94,0.1,0:01.89
100,115,58,1.448329,1036,27,1.89,0.06,0:01.82
