c-native,1.587054
c-drio,1.407854
c-c-empty,1.484182,0
c-c-empty,1.441834,0
c-c-dm,1.4419,0
c-c-dm,1.460737,0
c-c-dm-stats,152,19031,817,96,19087,817,0
c-c-dm-errs-good,1.460795,0
c-c-dm-errs-bad,1.491219,0
c-c-dm-errs-stats,36,19076,888,0,19112,888,89
c-native,1.582392
c-drio,1.423069
c-c-empty,1.454306,0
c-c-empty,1.441039,0
c-c-dm,1.453902,0
c-c-dm,1.442488,0
c-c-dm-stats,160,18952,888,142,18970,888,0
c-c-dm-errs-good,1.441683,0
c-c-dm-errs-bad,1.443762,0
c-c-dm-errs-stats,0,19320,680,0,19320,680,68
c-native,1.584564
c-drio,1.407615
c-c-empty,1.442159,0
c-c-empty,1.444727,0
c-c-dm,1.442113,0
c-c-dm,1.442236,0
c-c-dm-stats,523,16797,2680,739,16581,2680,0
c-c-dm-errs-good,1.442706,0
c-c-dm-errs-bad,1.442738,0
c-c-dm-errs-stats,0,19223,777,48,19175,777,78
c-native,1.592267
c-drio,1.408195
c-c-empty,1.443062,0
c-c-empty,1.44141,0
c-c-dm,1.44247,0
c-c-dm,1.442443,0
c-c-dm-stats,17,19022,961,108,18931,961,0
c-c-dm-errs-good,1.44185,0
c-c-dm-errs-bad,1.440935,0
c-c-dm-errs-stats,415,18628,957,48,18995,957,96
c-native,1.58664
c-drio,1.418886
c-c-empty,1.441227,0
c-c-empty,1.442123,0
c-c-dm,1.441818,0
c-c-dm,1.441534,0
c-c-dm-stats,0,19291,709,7,19284,709,0
c-c-dm-errs-good,1.454307,0
c-c-dm-errs-bad,1.442774,0
c-c-dm-errs-stats,0,19310,690,0,19310,690,69
c-native,1.585848
c-drio,1.432298
c-c-empty,1.486938,0
c-c-empty,1.440158,0
c-c-dm,1.452497,0
c-c-dm,1.441871,0
c-c-dm-stats,161,19088,751,168,19081,751,0
c-c-dm-errs-good,1.448163,0
c-c-dm-errs-bad,1.442128,0
c-c-dm-errs-stats,160,19105,735,0,19265,735,73
c-native,1.582309
c-drio,1.407849
c-c-empty,1.440722,0
c-c-empty,1.440217,0
c-c-dm,1.441424,0
c-c-dm,1.442505,0
c-c-dm-stats,87,19031,882,37,19081,882,0
c-c-dm-errs-good,1.440551,0
c-c-dm-errs-bad,1.442437,0
c-c-dm-errs-stats,229,19020,751,0,19249,751,75
c-native,1.589261
c-drio,1.453159
c-c-empty,1.450209,0
c-c-empty,1.441645,0
c-c-dm,1.442907,0
c-c-dm,1.453148,0
c-c-dm-stats,39,19097,864,224,18912,864,0
c-c-dm-errs-good,1.461669,0
c-c-dm-errs-bad,1.449271,0
c-c-dm-errs-stats,235,18980,785,0,19215,785,78
c-native,1.584407
c-drio,1.439159
c-c-empty,1.440593,0
c-c-empty,1.459956,0
c-c-dm,1.449367,0
c-c-dm,1.453328,0
c-c-dm-stats,157,18650,1193,263,18544,1193,0
c-c-dm-errs-good,1.473908,0
c-c-dm-errs-bad,1.456819,0
c-c-dm-errs-stats,0,19165,835,6,19159,835,83
c-native,1.583385
c-drio,1.432872
c-c-empty,1.443421,0
c-c-empty,1.441096,0
c-c-dm,1.441935,0
c-c-dm,1.439654,0
c-c-dm-stats,91,17361,2548,447,17005,2548,0
c-c-dm-errs-good,1.441436,0
c-c-dm-errs-bad,1.441921,0
c-c-dm-errs-stats,6,19253,741,0,19259,741,75
c-py-empty-c,1.441762,0
c-py-empty-py,30.750296769,0
c-py-dm-c,1.44505,0
c-py-dm-py,29.486520938,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442382,0
c-py-empty-py,34.220266411,0
c-py-dm-c,1.44266,0
c-py-dm-py,30.670039804,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441293,0
c-py-empty-py,28.41232622,0
c-py-dm-c,1.441177,0
c-py-dm-py,31.368719826,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.446086,0
c-py-empty-py,29.228613103,0
c-py-dm-c,1.440088,0
c-py-dm-py,30.060088946,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.446936,0
c-py-empty-py,30.605327418,0
c-py-dm-c,1.441106,0
c-py-dm-py,29.968792296,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441354,0
c-py-empty-py,30.335649768,0
c-py-dm-c,1.441192,0
c-py-dm-py,28.90380483,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441259,0
c-py-empty-py,29.480003898,0
c-py-dm-c,1.441607,0
c-py-dm-py,30.281991229,0
c-py-dm-stats,79,19901,20,0,19980,20,0
c-py-empty-c,1.441593,0
c-py-empty-py,30.196244534,0
c-py-dm-c,1.440161,0
c-py-dm-py,30.16047824,0
c-py-dm-stats,8,19972,20,0,19980,20,0
c-py-empty-c,1.442404,0
c-py-empty-py,30.23936992,0
c-py-dm-c,1.441799,0
c-py-dm-py,29.952923309,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441521,0
c-py-empty-py,30.112801736,0
c-py-dm-c,1.483927,0
c-py-dm-py,29.260167712,0
c-py-dm-stats,0,19980,20,0,19980,20,0
py-native,15.367643485
py-drio,28.050778025
py-py-empty,31.054570948,0
py-py-empty,29.560537815,0
py-py-dm,30.336276303,0
py-py-dm,29.234084345,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.236454085
py-drio,29.641240201
py-py-empty,30.33250264,0
py-py-empty,29.39811721,0
py-py-dm,29.447168125,0
py-py-dm,30.367937314,0
py-py-dm-stats,0,19628,372,445,19183,372,0
py-native,15.229916599
py-drio,30.697116276
py-py-empty,30.661861696,0
py-py-empty,29.862065796,0
py-py-dm,29.932984299,0
py-py-dm,30.391670152,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.267552243
py-drio,30.016653259
py-py-empty,29.995895964,0
py-py-empty,30.416791286,0
py-py-dm,30.146712901,0
py-py-dm,31.592297053,0
py-py-dm-stats,225,19415,360,0,19640,360,0
py-native,15.278832874
py-drio,30.60928176
py-py-empty,30.494814591,0
py-py-empty,30.552015071,0
py-py-dm,28.618998699,0
py-py-dm,29.787362607,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.310488071
py-drio,30.744896129
py-py-empty,28.497882299,0
py-py-empty,30.427036939,0
py-py-dm,30.518420998,0
py-py-dm,28.366797539,0
py-py-dm-stats,0,19710,290,0,19710,290,0
py-native,15.222325271
py-drio,29.986974919
py-py-empty,30.532972426,0
py-py-empty,30.665952601,0
py-py-dm,30.145516861,0
py-py-dm,29.692475739,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.328885764
py-drio,29.836283286
py-py-empty,29.766287281,0
py-py-empty,30.355754178,0
py-py-dm,30.850758232,0
py-py-dm,29.674421102,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.222969176
py-drio,28.010096443
py-py-empty,30.040644949,0
py-py-empty,30.12912757,0
py-py-dm,29.953951965,0
py-py-dm,29.708575854,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.24202305
py-drio,28.382076157
py-py-empty,29.409832191,0
py-py-empty,29.862587469,0
py-py-dm,30.643397575,0
py-py-dm,29.89996659,0
py-py-dm-stats,0,19660,340,0,19660,340,0
