c-native,0.399258
c-drio,0.357371
c-c-empty,0.375618,0
c-c-empty,0.373727,0
c-c-dm,0.384561,0
c-c-dm,0.37413,0
c-c-dm-stats,242,9380,378,0,9622,378,0
c-c-dm-errs-good,0.383286,0
c-c-dm-errs-bad,0.374474,0
c-c-dm-errs-stats,248,9334,418,0,9582,418,42
c-native,0.397254
c-drio,0.365941
c-c-empty,0.373605,0
c-c-empty,0.374995,0
c-c-dm,0.373779,0
c-c-dm,0.373749,0
c-c-dm-stats,684,7889,1427,39,8534,1427,0
c-c-dm-errs-good,0.37368,0
c-c-dm-errs-bad,0.385144,0
c-c-dm-errs-stats,249,9370,381,0,9619,381,39
c-native,0.398429
c-drio,0.357509
c-c-empty,0.37384,0
c-c-empty,0.373707,0
c-c-dm,0.374345,0
c-c-dm,0.374063,0
c-c-dm-stats,8,9652,340,0,9660,340,0
c-c-dm-errs-good,0.374143,0
c-c-dm-errs-bad,0.374103,0
c-c-dm-errs-stats,358,9076,566,0,9434,566,56
c-native,0.397918
c-drio,0.359062
c-c-empty,0.373827,0
c-c-empty,0.373824,0
c-c-dm,0.37413,0
c-c-dm,0.374975,0
c-c-dm-stats,188,8925,887,0,9113,887,0
c-c-dm-errs-good,0.373733,0
c-c-dm-errs-bad,0.374354,0
c-c-dm-errs-stats,51,9483,466,2,9532,466,46
c-native,0.399183
c-drio,0.357581
c-c-empty,0.373661,0
c-c-empty,0.373704,0
c-c-dm,0.374279,0
c-c-dm,0.37369,0
c-c-dm-stats,0,9415,585,743,8672,585,0
c-c-dm-errs-good,0.37402,0
c-c-dm-errs-bad,0.374171,0
c-c-dm-errs-stats,176,9304,520,0,9480,520,53
c-native,0.399449
c-drio,0.367503
c-c-empty,0.373637,0
c-c-empty,0.384756,0
c-c-dm,0.378246,0
c-c-dm,0.373707,0
c-c-dm-stats,131,9089,780,122,9098,780,0
c-c-dm-errs-good,0.373583,0
c-c-dm-errs-bad,0.374105,0
c-c-dm-errs-stats,188,9462,350,0,9650,350,35
c-native,0.397236
c-drio,0.357662
c-c-empty,0.375235,0
c-c-empty,0.374012,0
c-c-dm,0.374127,0
c-c-dm,0.384364,0
c-c-dm-stats,0,9337,663,136,9201,663,0
c-c-dm-errs-good,0.374227,0
c-c-dm-errs-bad,0.374049,0
c-c-dm-errs-stats,210,9201,589,71,9340,589,59
c-native,0.399303
c-drio,0.368127
c-c-empty,0.384837,0
c-c-empty,0.374204,0
c-c-dm,0.373544,0
c-c-dm,0.374255,0
c-c-dm-stats,59,9549,392,167,9441,392,0
c-c-dm-errs-good,0.375225,0
c-c-dm-errs-bad,0.374315,0
c-c-dm-errs-stats,243,9280,477,266,9257,477,49
c-native,0.399115
c-drio,0.357648
c-c-empty,0.373892,0
c-c-empty,0.373875,0
c-c-dm,0.373872,0
c-c-dm,0.384388,0
c-c-dm-stats,627,8674,699,0,9301,699,0
c-c-dm-errs-good,0.374122,0
c-c-dm-errs-bad,0.385387,0
c-c-dm-errs-stats,167,9496,337,0,9663,337,34
c-native,0.397796
c-drio,0.367992
c-c-empty,0.384353,0
c-c-empty,0.373735,0
c-c-dm,0.384439,0
