c-native,0.400625
c-drio,0.368189
c-c-empty,0.37424,0
c-c-empty,0.384979,0
c-c-dm,0.37393,0
c-c-dm,0.375905,0
c-c-dm-stats,36,9587,377,790,8833,377,0
c-c-dm-errs-good,0.384841,0
c-c-dm-errs-bad,0.374287,0
c-c-dm-errs-stats,223,9432,345,59,9596,345,34
c-native,0.399135
c-drio,0.36807
c-c-empty,0.375198,0
c-c-empty,0.384511,0
c-c-dm,0.384465,0
c-c-dm,0.373747,0
c-c-dm-stats,473,9161,366,456,9178,366,0
c-c-dm-errs-good,0.384326,0
c-c-dm-errs-bad,0.374464,0
c-c-dm-errs-stats,777,8873,350,1214,8436,350,33
c-native,0.39917
c-drio,0.357378
c-c-empty,0.374903,0
c-c-empty,0.376156,0
c-c-dm,0.373796,0
c-c-dm,0.373839,0
c-c-dm-stats,1481,7794,725,305,8970,725,0
c-c-dm-errs-good,0.373902,0
c-c-dm-errs-bad,0.376995,0
c-c-dm-errs-stats,233,9431,336,205,9459,336,34
c-native,0.397413
c-drio,0.368146
c-c-empty,0.373733,0
c-c-empty,0.374023,0
c-c-dm,0.38429,0
c-c-dm,0.383149,0
c-c-dm-stats,530,9043,427,602,8971,427,0
c-c-dm-errs-good,0.384203,0
c-c-dm-errs-bad,0.385587,0
c-c-dm-errs-stats,278,9394,328,184,9488,328,32
c-native,0.399035
c-drio,0.368247
c-c-empty,0.379053,0
c-c-empty,0.373565,0
c-c-dm,0.384519,0
c-c-dm,0.373854,0
c-c-dm-stats,0,9517,483,977,8540,483,0
c-c-dm-errs-good,0.382506,0
c-c-dm-errs-bad,0.374505,0
c-c-dm-errs-stats,609,9034,357,52,9591,357,37
c-native,0.399585
c-drio,0.357648
c-c-empty,0.374022,0
c-c-empty,0.384263,0
c-c-dm,0.374182,0
c-c-dm,0.373954,0
c-c-dm-stats,45,9416,539,472,8989,539,0
c-c-dm-errs-good,0.373812,0
c-c-dm-errs-bad,0.381082,0
c-c-dm-errs-stats,190,9476,334,182,9484,334,34
c-native,0.399308
c-drio,0.368106
c-c-empty,0.384186,0
c-c-empty,0.373757,0
c-c-dm,0.38025,0
c-c-dm,0.373874,0
c-c-dm-stats,705,8920,375,2,9623,375,0
c-c-dm-errs-good,0.374118,0
c-c-dm-errs-bad,0.374422,0
c-c-dm-errs-stats,134,9480,386,138,9476,386,39
c-native,0.399378
c-drio,0.357501
c-c-empty,0.373648,0
c-c-empty,0.373818,0
c-c-dm,0.373882,0
c-c-dm,0.380696,0
c-c-dm-stats,481,9118,401,213,9386,401,0
c-c-dm-errs-good,0.373675,0
c-c-dm-errs-bad,0.374358,0
c-c-dm-errs-stats,406,9210,384,152,9464,384,38
c-native,0.399347
c-drio,0.368117
c-c-empty,0.373687,0
c-c-empty,0.373772,0
c-c-dm,0.383821,0
c-c-dm,0.373903,0
c-c-dm-stats,408,9235,357,185,9458,357,0
c-c-dm-errs-good,0.384477,0
c-c-dm-errs-bad,0.374478,0
c-c-dm-errs-stats,238,9434,328,274,9398,328,33
c-native,0.397423
c-drio,0.364549
c-c-empty,0.373884,0
c-c-empty,0.38486,0
c-c-dm,0.384819,0
c-c-dm,0.374575,0
c-c-dm-stats,11,9542,447,1147,8406,447,0
c-c-dm-errs-good,0.384475,0
c-c-dm-errs-bad,0.374345,0
c-c-dm-errs-stats,230,9411,359,107,9534,359,37
c-py-empty-c,0.385009,0
c-py-empty-py,7.663387414,0
c-py-dm-c,0.373843,0
c-py-dm-py,7.536991299,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373981,0
c-py-empty-py,7.779461339,0
c-py-dm-c,0.378769,0
c-py-dm-py,7.649282431,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.374272,0
c-py-empty-py,7.635668764,0
c-py-dm-c,0.373687,0
c-py-dm-py,7.784049027,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.374181,0
c-py-empty-py,7.172063269,0
c-py-dm-c,0.374019,0
c-py-dm-py,7.575771342,0
c-py-dm-stats,0,9992,8,9,9983,8,0
c-py-empty-c,0.373766,0
c-py-empty-py,7.693061551,0
c-py-dm-c,0.373971,0
c-py-dm-py,7.547318084,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.374145,0
c-py-empty-py,7.435500789,0
c-py-dm-c,0.374022,0
c-py-dm-py,7.618263183,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.374063,0
c-py-empty-py,7.328247341,0
c-py-dm-c,0.385034,0
c-py-dm-py,7.726440792,0
c-py-dm-stats,8,9982,10,0,9990,10,0
c-py-empty-c,0.373642,0
c-py-empty-py,7.229465523,0
c-py-dm-c,0.384455,0
c-py-dm-py,7.459913968,0
c-py-dm-stats,15,9975,10,0,9990,10,0
c-py-empty-c,0.38454,0
c-py-empty-py,7.529127197,0
c-py-dm-c,0.373649,0
c-py-dm-py,7.581043363,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.378718,0
c-py-empty-py,7.332177517,0
c-py-dm-c,0.38475,0
c-py-dm-py,7.69426053,0
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.82261911
py-drio,7.674748211
py-py-empty,7.500398699,0
py-py-empty,7.605372479,0
py-py-dm,7.597463977,0
py-py-dm,7.454456342,0
py-py-dm-stats,0,9840,160,70,9770,160,0
py-native,3.821610627
py-drio,7.475401596
py-py-empty,7.431232948,0
py-py-empty,7.297643565,0
py-py-dm,7.594342349,0
py-py-dm,7.188333351,0
py-py-dm-stats,0,9840,160,3,9837,160,0
py-native,3.814348866
py-drio,7.626560123
py-py-empty,7.676676972,0
py-py-empty,7.522612133,0
py-py-dm,7.686529612,0
py-py-dm,7.597777709,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.808622265
py-drio,7.615912017
py-py-empty,7.245063176,0
py-py-empty,7.678423081,0
py-py-dm,7.205873753,0
py-py-dm,7.621981464,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.830043244
py-drio,7.572845498
py-py-empty,7.491022446,0
py-py-empty,7.463506408,0
py-py-dm,7.645307535,0
py-py-dm,7.295671072,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.807716677
py-drio,7.281406304
py-py-empty,7.543949063,0
py-py-empty,7.433688186,0
py-py-dm,7.629305251,0
py-py-dm,7.601470424,0
py-py-dm-stats,0,9824,176,81,9743,176,0
py-native,3.810249102
py-drio,7.636492493
py-py-empty,7.517821605,0
py-py-empty,7.243011802,0
py-py-dm,7.63454603,0
py-py-dm,7.643074806,0
py-py-dm-stats,88,9670,242,6,9752,242,0
py-native,3.827180907
py-drio,7.542159925
py-py-empty,7.504270146,0
py-py-empty,7.551054495,0
py-py-dm,7.46231996,0
py-py-dm,7.753710408,0
py-py-dm-stats,6,9817,177,133,9690,177,0
py-native,3.839223543
py-drio,7.179357781
py-py-empty,7.481949549,0
py-py-empty,7.691330614,0
py-py-dm,7.584085672,0
py-py-dm,7.416459369,0
py-py-dm-stats,0,9840,160,17,9823,160,0
py-native,3.832573338
py-drio,8.780695327
py-py-empty,7.760653381,0
py-py-empty,7.603511283,0
py-py-dm,7.629824491,0
py-py-dm,7.380312663,0
py-py-dm-stats,0,9840,160,0,9840,160,0
