c-native,0.399117
c-drio,0.360291
c-native,0.399366
c-drio,0.365406
c-c-empty,0.373589,0
c-c-empty,0.373702,0
c-c-dm,0.373664,0
c-c-dm,0.373848,0
c-c-dm-stats,0,9078,922,0,9078,922,0
c-c-dm-errs-good,0.373876,0
c-c-dm-errs-bad,0.381126,0
c-c-dm-errs-stats,0,9613,387,0,9613,387,39
c-py-empty-c,0.374003,0
c-py-empty-py,7.276252157,0
c-py-dm-c,0.373884,0
c-py-dm-py,7.367048825,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.380771,0
c-py-empty-py,7.554166363,0
c-py-dm-c,0.37847,0
c-py-dm-py,7.480143231,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.374007,0
c-py-empty-py,7.418227325,0
c-py-dm-c,0.373792,0
c-py-dm-py,7.48508165,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.378401,0
c-py-empty-py,7.012522962,0
c-py-dm-c,0.373715,0
c-py-dm-py,7.567879055,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.374023,0
c-py-empty-py,7.65426975,0
c-py-dm-c,0.384908,0
c-py-dm-py,7.664388841,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373735,0
c-py-empty-py,7.614134212,0
c-py-dm-c,0.373685,0
c-py-dm-py,7.610899231,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383654,0
c-py-empty-py,7.199666307,0
c-py-dm-c,0.373629,0
c-py-dm-py,7.336683122,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.37349,0
c-py-empty-py,7.500284264,0
c-py-dm-c,0.37762,0
c-py-dm-py,7.897299506,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.379468,0
c-py-empty-py,7.582020979,0
c-py-dm-c,0.373919,0
c-py-dm-py,7.468916916,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384454,0
c-py-empty-py,7.140146408,0
c-py-dm-c,0.385199,0
c-py-dm-py,7.450241687,0
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.82334199
py-drio,7.533082626
py-py-empty,7.553827633,0
py-py-empty,7.622617752,0
py-py-dm,7.307996592,0
py-py-dm,7.059401577,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.832377961
py-drio,7.729466191
py-py-empty,7.467926867,0
py-py-empty,7.523088058,0
py-py-dm,7.903683561,0
py-py-dm,7.606220422,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.825417274
py-drio,7.299796953
py-py-empty,7.569228407,0
py-py-empty,7.545045458,0
py-py-dm,7.563680773,0
py-py-dm,7.481542577,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.82222742
py-drio,7.653819398
py-py-empty,7.738656647,0
py-py-empty,7.484143703,0
py-py-dm,7.423798555,0
py-py-dm,7.757372438,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.819257394
py-drio,7.299933704
py-py-empty,7.741517887,0
py-py-empty,7.744385173,0
py-py-dm,7.63610886,0
py-py-dm,7.545327829,0
py-py-dm-stats,0,9760,240,0,9760,240,0
py-native,3.816323439
py-drio,7.43641073
py-py-empty,7.490381142,0
py-py-empty,7.608740556,0
py-py-dm,7.701984418,0
py-py-dm,7.464541782,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.834847464
py-drio,7.413305679
py-py-empty,7.614432436,0
py-py-empty,7.668463858,0
py-py-dm,7.437276567,0
py-py-dm,7.707974488,0
py-py-dm-stats,0,9708,292,0,9708,292,0
py-native,3.817075294
py-drio,7.486508164
py-py-empty,7.337661066,0
py-py-empty,7.550448191,0
py-py-dm,7.619270854,0
py-py-dm,7.565682709,0
py-py-dm-stats,0,9820,180,0,9820,180,0
py-native,3.806449927
py-drio,7.624834749
py-py-empty,7.460498758,0
py-py-empty,7.427890843,0
py-py-dm,7.884832673,0
py-py-dm,7.408542625,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.80854402
py-drio,7.489993251
py-py-empty,7.202768759,0
py-py-empty,7.226072303,0
py-py-dm,7.459263431,0
py-py-dm,7.284873902,0
py-py-dm-stats,0,9840,160,0,9840,160,0
