c-native,1.590598
c-drio,1.422053
c-c-empty,1.451354,0
c-c-empty,1.483721,0
c-c-dm,1.443037,0
c-c-dm,1.440794,0
c-c-dm-stats,154,18791,1055,0,18945,1055,0
c-c-dm-errs-good,1.482922,0
c-c-dm-errs-bad,1.446434,0
c-c-dm-errs-stats,185,19075,740,59,19201,740,74
c-native,1.583262
c-drio,1.439362
c-c-empty,1.442325,0
c-c-empty,1.440698,0
c-c-dm,1.442296,0
c-c-dm,1.487265,0
c-c-dm-stats,71,19147,782,352,18866,782,0
c-c-dm-errs-good,1.441407,0
c-c-dm-errs-bad,1.443035,0
c-c-dm-errs-stats,73,19013,914,0,19086,914,91
c-native,1.582877
c-drio,1.406884
c-c-empty,1.4413,0
c-c-empty,1.440717,0
c-c-dm,1.441937,0
c-c-dm,1.440573,0
c-c-dm-stats,643,16669,2688,1134,16178,2688,0
c-c-dm-errs-good,1.460884,0
c-c-dm-errs-bad,1.442515,0
c-c-dm-errs-stats,0,19270,730,0,19270,730,73
c-native,1.583787
c-drio,1.406238
c-c-empty,1.440476,0
c-c-empty,1.440247,0
c-c-dm,1.451684,0
c-c-dm,1.453614,0
c-c-dm-stats,204,18461,1335,0,18665,1335,0
c-c-dm-errs-good,1.483884,0
c-c-dm-errs-bad,1.484276,0
c-c-dm-errs-stats,176,19034,790,0,19210,790,79
c-native,1.58239
c-drio,1.449885
c-c-empty,1.442829,0
c-c-empty,1.441179,0
c-c-dm,1.440544,0
c-c-dm,1.441142,0
c-c-dm-stats,370,18615,1015,0,18985,1015,0
c-c-dm-errs-good,1.440086,0
c-c-dm-errs-bad,1.446052,0
c-c-dm-errs-stats,182,19108,710,0,19290,710,71
c-native,1.585336
c-drio,1.406335
c-c-empty,1.441393,0
c-c-empty,1.4407,0
c-c-dm,1.441878,0
c-c-dm,1.47008,0
c-c-dm-stats,99,18822,1079,27,18894,1079,0
c-c-dm-errs-good,1.462731,0
c-c-dm-errs-bad,1.484889,0
c-c-dm-errs-stats,238,18712,1050,0,18950,1050,105
c-native,1.583162
c-drio,1.449582
c-c-empty,1.44461,0
c-c-empty,1.4842,0
c-c-dm,1.469393,0
c-c-dm,1.44195,0
c-c-dm-stats,346,18803,851,181,18968,851,0
c-c-dm-errs-good,1.440678,0
c-c-dm-errs-bad,1.485854,0
c-c-dm-errs-stats,124,19256,620,0,19380,620,62
c-native,1.58398
c-drio,1.406534
c-c-empty,1.440436,0
c-c-empty,1.441525,0
c-c-dm,1.442649,0
c-c-dm,1.48403,0
c-c-dm-stats,223,18962,815,91,19094,815,0
c-c-dm-errs-good,1.441717,0
c-c-dm-errs-bad,1.443539,0
c-c-dm-errs-stats,378,18884,738,0,19262,738,74
c-native,1.590657
c-drio,1.419527
c-c-empty,1.442459,0
c-c-empty,1.483848,0
c-c-dm,1.483716,0
c-c-dm,1.441231,0
c-c-dm-stats,462,18709,829,220,18951,829,0
c-c-dm-errs-good,1.441995,0
c-c-dm-errs-bad,1.441768,0
c-c-dm-errs-stats,227,18075,1698,226,18076,1698,170
c-native,1.582083
c-drio,1.409063
c-c-empty,1.440311,0
c-c-empty,1.440358,0
c-c-dm,1.441472,0
c-c-dm,1.440387,0
c-c-dm-stats,726,17468,1806,247,17947,1806,0
c-c-dm-errs-good,1.441445,0
c-c-dm-errs-bad,1.441065,0
c-c-dm-errs-stats,0,19213,787,57,19156,787,79
c-py-empty-c,1.471624,0
c-py-empty-py,30.308358263,0
c-py-dm-c,1.442691,0
c-py-dm-py,30.303504791,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440839,0
c-py-empty-py,29.381870658,0
c-py-dm-c,1.483987,0
c-py-dm-py,30.458685771,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.44165,0
c-py-empty-py,29.260792727,0
c-py-dm-c,1.44276,0
c-py-dm-py,30.494078193,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441617,0
c-py-empty-py,29.642001994,0
c-py-dm-c,1.465095,0
c-py-dm-py,30.645556004,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.454084,0
c-py-empty-py,31.162193868,0
c-py-dm-c,1.440536,0
c-py-dm-py,30.328175206,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441976,0
c-py-empty-py,29.932875767,0
c-py-dm-c,1.442543,0
c-py-dm-py,30.678339434,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.457466,0
c-py-empty-py,30.922706379,0
c-py-dm-c,1.439875,0
c-py-dm-py,30.326489329,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442278,0
c-py-empty-py,29.731842816,0
c-py-dm-c,1.445647,0
c-py-dm-py,28.038371026,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440457,0
c-py-empty-py,30.796081527,0
c-py-dm-c,1.440563,0
c-py-dm-py,30.30102112,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442421,0
c-py-empty-py,29.437910533,0
c-py-dm-c,1.443016,0
c-py-dm-py,28.267437989,0
c-py-dm-stats,0,19980,20,0,19980,20,0
py-native,15.296151072
py-drio,29.897551993
py-py-empty,30.575405194,0
py-py-empty,29.636227105,0
py-py-dm,30.402491068,0
py-py-dm,29.964495785,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.261751991
py-drio,29.72102329
py-py-empty,30.35249463,0
py-py-empty,29.682818647,0
py-py-dm,28.665459355,0
py-py-dm,29.949310774,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.300324531
py-drio,28.782116156
py-py-empty,28.352802243,0
py-py-empty,30.746380096,0
py-py-dm,30.459793808,0
py-py-dm,28.375049581,0
py-py-dm-stats,0,19710,290,0,19710,290,0
py-native,15.274673275
py-drio,28.286849633
py-py-empty,29.712729658,0
py-py-empty,30.543781213,0
py-py-dm,30.685888982,0
py-py-dm,29.518436407,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.244861984
py-drio,30.587556781
py-py-empty,30.274798221,0
py-py-empty,29.331341091,0
py-py-dm,29.319338093,0
