c-native,1.581503
c-drio,1.40831
c-c-empty,1.443652,0
c-c-empty,1.441646,0
c-c-dm,1.443631,0
c-c-dm,1.441932,0
c-c-dm-stats,414,18755,831,400,18769,831,0
c-c-dm-errs-good,1.442494,0
c-c-dm-errs-bad,1.441959,0
c-c-dm-errs-stats,4140,14323,1537,2171,16292,1537,159
c-native,1.584889
c-drio,1.417428
c-c-empty,1.439762,0
c-c-empty,1.440118,0
c-c-dm,1.440187,0
c-c-dm,1.440187,0
c-c-dm-stats,726,18130,1144,669,18187,1144,0
c-c-dm-errs-good,1.445472,0
c-c-dm-errs-bad,1.440986,0
c-c-dm-errs-stats,578,18737,685,89,19226,685,70
c-native,1.588925
c-drio,1.407106
c-c-empty,1.441066,0
c-c-empty,1.487089,0
c-c-dm,1.467503,0
c-c-dm,1.458365,0
c-c-dm-stats,1959,16885,1156,147,18697,1156,0
c-c-dm-errs-good,1.455477,0
c-c-dm-errs-bad,1.442246,0
c-c-dm-errs-stats,514,18775,711,206,19083,711,72
c-native,1.583497
c-drio,1.408304
c-c-empty,1.443361,0
c-c-empty,1.441772,0
c-c-dm,1.441785,0
c-c-dm,1.452271,0
c-c-dm-stats,562,18684,754,0,19246,754,0
c-c-dm-errs-good,1.441874,0
c-c-dm-errs-bad,1.492673,0
c-c-dm-errs-stats,180,19212,608,473,18919,608,60
c-native,1.583972
c-drio,1.453157
c-c-empty,1.441547,0
c-c-empty,1.440302,0
c-c-dm,1.442,0
c-c-dm,1.444603,0
c-c-dm-stats,869,18344,787,17,19196,787,0
c-c-dm-errs-good,1.441511,0
c-c-dm-errs-bad,1.484555,0
c-c-dm-errs-stats,231,19061,708,626,18666,708,74
c-native,1.588714
c-drio,1.452973
c-c-empty,1.440967,0
c-c-empty,1.441835,0
c-c-dm,1.441341,0
c-c-dm,1.483913,0
c-c-dm-stats,238,19044,718,0,19282,718,0
c-c-dm-errs-good,1.465269,0
c-c-dm-errs-bad,1.460447,0
c-c-dm-errs-stats,178,19092,730,487,18783,730,73
c-native,1.592297
c-drio,1.408025
c-c-empty,1.441623,0
c-c-empty,1.439937,0
c-c-dm,1.441356,0
c-c-dm,1.456015,0
c-c-dm-stats,341,18887,772,383,18845,772,0
c-c-dm-errs-good,1.458285,0
c-c-dm-errs-bad,1.487547,0
c-c-dm-errs-stats,24,19285,691,475,18834,691,69
c-native,1.58213
c-drio,1.407149
c-c-empty,1.450514,0
c-c-empty,1.442665,0
c-c-dm,1.440797,0
c-c-dm,1.441685,0
c-c-dm-stats,607,18542,851,0,19149,851,0
c-c-dm-errs-good,1.440857,0
c-c-dm-errs-bad,1.490989,0
c-c-dm-errs-stats,312,19075,613,279,19108,613,63
c-native,1.588388
c-drio,1.452665
c-c-empty,1.48318,0
c-c-empty,1.440574,0
c-c-dm,1.487311,0
c-c-dm,1.480845,0
c-c-dm-stats,743,18052,1205,796,17999,1205,0
c-c-dm-errs-good,1.443778,0
c-c-dm-errs-bad,1.441943,0
c-c-dm-errs-stats,304,18978,718,129,19153,718,73
c-native,1.584026
c-drio,1.420717
c-c-empty,1.442136,0
c-c-empty,1.483881,0
c-c-dm,1.486417,0
c-c-dm,1.442412,0
c-c-dm-stats,635,18624,741,28,19231,741,0
c-c-dm-errs-good,1.451523,0
c-c-dm-errs-bad,1.477966,0
c-c-dm-errs-stats,319,18950,731,362,18907,731,74
c-py-empty-c,1.44093,0
c-py-empty-py,30.485136938,0
c-py-dm-c,1.440645,0
c-py-dm-py,29.6909089,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440243,0
c-py-empty-py,30.300650559,0
c-py-dm-c,1.442342,0
c-py-dm-py,30.130971718,0
c-py-dm-stats,474,19508,18,19,19963,18,0
c-py-empty-c,1.441997,0
c-py-empty-py,30.086346942,0
c-py-dm-c,1.442352,0
c-py-dm-py,29.725365431,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442441,0
c-py-empty-py,30.669691117,0
c-py-dm-c,1.440603,0
c-py-dm-py,30.363687872,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.44053,0
c-py-empty-py,29.786535866,0
c-py-dm-c,1.440257,0
c-py-dm-py,29.895067177,0
c-py-dm-stats,17,19963,20,0,19980,20,0
c-py-empty-c,1.441917,0
c-py-empty-py,30.75351993,0
c-py-dm-c,1.441108,0
c-py-dm-py,30.373911946,0
c-py-dm-stats,12,19968,20,1,19979,20,0
c-py-empty-c,1.451482,0
c-py-empty-py,28.963289765,0
c-py-dm-c,1.442131,0
c-py-dm-py,28.70302084,0
c-py-dm-stats,0,19982,18,12,19970,18,0
c-py-empty-c,1.442228,0
c-py-empty-py,29.957466425,0
c-py-dm-c,1.441822,0
c-py-dm-py,30.670702741,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442038,0
c-py-empty-py,29.592780161,0
c-py-dm-c,1.443341,0
c-py-dm-py,30.657874992,0
c-py-dm-stats,0,19980,20,8,19972,20,0
c-py-empty-c,1.442152,0
c-py-empty-py,30.095321259,0
c-py-dm-c,1.442115,0
c-py-dm-py,30.051783717,0
c-py-dm-stats,0,19980,20,0,19980,20,0
py-native,15.254427803
py-drio,30.179411002
py-py-empty,29.470546652,0
py-py-empty,31.669837012,0
py-py-dm,30.601792495,0
py-py-dm,30.242826582,0
py-py-dm-stats,344,19284,372,135,19493,372,0
py-native,15.227375669
py-drio,30.058904956
py-py-empty,29.302110672,0
py-py-empty,30.514176947,0
py-py-dm,30.148945334,0
