c-native,0.399301
c-drio,0.368162
c-c-empty,0.384253,0
c-c-empty,0.383234,0
c-c-dm,0.384571,0
c-c-dm,0.373959,0
c-c-dm-stats,0,8941,1059,0,8941,1059,0
c-c-dm-errs-good,0.380417,0
c-c-dm-errs-bad,0.374247,0
c-c-dm-errs-stats,0,9650,350,0,9650,350,35
c-native,0.397124
c-drio,0.357603
c-c-empty,0.373681,0
c-c-empty,0.376664,0
c-c-dm,0.384523,0
c-c-dm,0.374038,0
c-c-dm-stats,0,9193,807,0,9193,807,0
c-c-dm-errs-good,0.380342,0
c-c-dm-errs-bad,0.380782,0
c-c-dm-errs-stats,0,9379,621,0,9379,621,63
c-native,0.399391
c-drio,0.368289
c-c-empty,0.374217,0
c-c-empty,0.374852,0
c-c-dm,0.3845,0
c-c-dm,0.3848,0
c-c-dm-stats,0,9191,809,0,9191,809,0
c-c-dm-errs-good,0.377735,0
c-c-dm-errs-bad,0.374223,0
c-c-dm-errs-stats,0,9603,397,0,9603,397,40
c-native,0.397003
c-drio,0.368581
c-c-empty,0.37359,0
c-c-empty,0.384473,0
c-c-dm,0.384236,0
c-c-dm,0.376134,0
c-c-dm-stats,21,9041,938,0,9062,938,0
c-c-dm-errs-good,0.373706,0
c-c-dm-errs-bad,0.376471,0
c-c-dm-errs-stats,0,9670,330,0,9670,330,33
c-native,0.397405
c-drio,0.357582
c-c-empty,0.374181,0
c-c-empty,0.373611,0
c-c-dm,0.376066,0
c-c-dm,0.375057,0
c-c-dm-stats,0,8870,1130,0,8870,1130,0
c-c-dm-errs-good,0.384922,0
c-c-dm-errs-bad,0.374465,0
c-c-dm-errs-stats,0,9670,330,0,9670,330,33
c-native,0.399121
c-drio,0.357299
c-c-empty,0.373631,0
c-c-empty,0.373462,0
c-c-dm,0.373811,0
c-c-dm,0.373559,0
c-c-dm-stats,0,9516,484,0,9516,484,0
c-c-dm-errs-good,0.373524,0
c-c-dm-errs-bad,0.373963,0
c-c-dm-errs-stats,0,9454,546,0,9454,546,54
c-native,0.399451
c-drio,0.367007
c-c-empty,0.379827,0
c-c-empty,0.37374,0
c-c-dm,0.373884,0
c-c-dm,0.373672,0
c-c-dm-stats,0,8936,1064,0,8936,1064,0
c-c-dm-errs-good,0.373573,0
c-c-dm-errs-bad,0.37421,0
c-c-dm-errs-stats,0,9599,401,0,9599,401,40
c-native,0.399062
c-drio,0.357623
c-c-empty,0.373728,0
c-c-empty,0.378766,0
c-c-dm,0.373793,0
c-c-dm,0.373949,0
c-c-dm-stats,0,7181,2819,0,7181,2819,0
c-c-dm-errs-good,0.373671,0
c-c-dm-errs-bad,0.378355,0
c-c-dm-errs-stats,0,9610,390,0,9610,390,39
c-native,0.399473
c-drio,0.357267
c-c-empty,0.373501,0
c-c-empty,0.37399,0
c-c-dm,0.373628,0
c-c-dm,0.373575,0
c-c-dm-stats,2,8292,1706,0,8294,1706,0
c-c-dm-errs-good,0.384336,0
c-c-dm-errs-bad,0.384933,0
c-c-dm-errs-stats,0,9492,508,0,9492,508,50
c-native,0.396979
c-drio,0.357443
c-c-empty,0.373721,0
c-c-empty,0.373853,0
c-c-dm,0.373526,0
c-c-dm,0.373619,0
c-c-dm-stats,0,5935,4065,0,5935,4065,0
c-c-dm-errs-good,0.374,0
c-c-dm-errs-bad,0.374219,0
c-c-dm-errs-stats,0,9436,564,0,9436,564,57
c-py-empty-c,0.376006,0
c-py-empty-py,7.633752951,0
c-py-dm-c,0.373831,0
c-py-dm-py,7.471451925,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384439,0
c-py-empty-py,7.376690172,0
c-py-dm-c,0.373598,0
c-py-dm-py,7.457390396,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373651,0
c-py-empty-py,7.628548231,0
c-py-dm-c,0.373782,0
c-py-dm-py,7.729449797,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384323,0
c-py-empty-py,7.738175647,0
c-py-dm-c,0.38412,0
c-py-dm-py,7.579482438,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.38239,0
c-py-empty-py,7.364836833,0
c-py-dm-c,0.384324,0
c-py-dm-py,7.681871066,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384637,0
c-py-empty-py,7.499654473,0
c-py-dm-c,0.384688,0
c-py-dm-py,7.617456002,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373765,0
c-py-empty-py,7.689989467,0
c-py-dm-c,0.373933,0
c-py-dm-py,7.497405766,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384066,0
c-py-empty-py,7.61801053,0
c-py-dm-c,0.384598,0
c-py-dm-py,7.6693981,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373586,0
c-py-empty-py,7.567391472,0
c-py-dm-c,0.375956,0
c-py-dm-py,7.046184232,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.379143,0
c-py-empty-py,7.672475422,0
c-py-dm-c,0.3845,0
c-py-dm-py,7.653919526,0
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.808336466
py-drio,7.434786409
py-py-empty,7.678545667,0
py-py-empty,8.759478819,0
py-py-dm,7.561015814,0
py-py-dm,7.518208796,0
py-py-dm-stats,0,9830,170,0,9830,170,0
py-native,3.830147571
py-drio,7.359982542
py-py-empty,7.58844104,0
py-py-empty,7.819104114,0
py-py-dm,7.111642383,0
py-py-dm,7.56060839,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.819897958
py-drio,7.394309322
py-py-empty,7.541718804,0
py-py-empty,7.554737123,0
py-py-dm,7.653929342,0
py-py-dm,7.421143487,0
py-py-dm-stats,0,9445,555,0,9445,555,0
py-native,3.855651124
py-drio,7.52835603
py-py-empty,7.427539345,0
py-py-empty,7.716232303,0
py-py-dm,7.723968621,0
py-py-dm,7.510146418,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.804118667
py-drio,7.225499927
py-py-empty,7.663216569,0
