c-native,1.584004
c-drio,1.407294
c-c-empty,1.44159,0
c-c-empty,1.440198,0
c-c-dm,1.442313,0
c-c-dm,1.440495,0
c-c-dm-stats,0,19221,779,0,19221,779,0
c-c-dm-errs-good,1.442451,0
c-c-dm-errs-bad,1.441275,0
c-c-dm-errs-stats,0,19007,993,0,19007,993,100
c-native,1.581502
c-drio,1.410896
c-c-empty,1.447413,0
c-c-empty,1.441649,0
c-c-dm,1.440416,0
c-c-dm,1.441394,0
c-c-dm-stats,0,17478,2522,22,17456,2522,0
c-c-dm-errs-good,1.441108,0
c-c-dm-errs-bad,1.475138,0
c-c-dm-errs-stats,0,19320,680,0,19320,680,68
c-native,1.58186
c-drio,1.408624
c-c-empty,1.44261,0
c-c-empty,1.44128,0
c-c-dm,1.443297,0
c-c-dm,1.44168,0
c-c-dm-stats,23,18905,1072,0,18928,1072,0
c-c-dm-errs-good,1.441977,0
c-c-dm-errs-bad,1.441363,0
c-c-dm-errs-stats,0,19146,854,0,19146,854,86
c-native,1.581897
c-drio,1.408755
c-c-empty,1.440407,0
c-c-empty,1.483367,0
c-c-dm,1.440287,0
c-c-dm,1.485511,0
c-c-dm-stats,0,18522,1478,0,18522,1478,0
c-c-dm-errs-good,1.443303,0
c-c-dm-errs-bad,1.443512,0
c-c-dm-errs-stats,0,19122,878,0,19122,878,88
c-native,1.583266
c-drio,1.419841
c-c-empty,1.485813,0
c-c-empty,1.441787,0
c-c-dm,1.440707,0
c-c-dm,1.440136,0
c-c-dm-stats,0,18326,1674,0,18326,1674,0
c-c-dm-errs-good,1.441245,0
c-c-dm-errs-bad,1.440667,0
c-c-dm-errs-stats,0,19075,925,0,19075,925,93
c-native,1.587551
c-drio,1.40843
c-c-empty,1.440207,0
c-c-empty,1.483977,0
c-c-dm,1.44008,0
c-c-dm,1.469473,0
c-c-dm-stats,8,18835,1157,0,18843,1157,0
c-c-dm-errs-good,1.440211,0
c-c-dm-errs-bad,1.487487,0
c-c-dm-errs-stats,14,19282,704,0,19296,704,70
c-native,1.582249
c-drio,1.407996
c-c-empty,1.443329,0
c-c-empty,1.441861,0
c-c-dm,1.459516,0
c-c-dm,1.441409,0
c-c-dm-stats,0,19043,957,0,19043,957,0
c-c-dm-errs-good,1.442314,0
c-c-dm-errs-bad,1.441898,0
c-c-dm-errs-stats,0,17877,2123,0,17877,2123,211
c-native,1.592464
c-drio,1.41531
c-c-empty,1.441825,0
c-c-empty,1.44514,0
c-c-dm,1.486276,0
c-c-dm,1.445219,0
c-c-dm-stats,0,18365,1635,0,18365,1635,0
c-c-dm-errs-good,1.466762,0
c-c-dm-errs-bad,1.442441,0
c-c-dm-errs-stats,0,19299,701,0,19299,701,71
c-native,1.583789
c-drio,1.409061
c-c-empty,1.440246,0
c-c-empty,1.440212,0
c-c-dm,1.441551,0
c-c-dm,1.462447,0
c-c-dm-stats,0,18726,1274,0,18726,1274,0
c-c-dm-errs-good,1.480483,0
c-c-dm-errs-bad,1.484087,0
c-c-dm-errs-stats,0,18997,1003,0,18997,1003,102
c-native,1.584459
c-drio,1.449808
c-c-empty,1.440132,0
c-c-empty,1.468602,0
c-c-dm,1.440048,0
c-c-dm,1.440979,0
c-c-dm-stats,0,18096,1904,0,18096,1904,0
c-c-dm-errs-good,1.440507,0
c-c-dm-errs-bad,1.446229,0
c-c-dm-errs-stats,0,19100,900,0,19100,900,90
c-py-empty-c,1.442022,0
c-py-empty-py,30.152322832,0
c-py-dm-c,1.442323,0
c-py-dm-py,30.403361757,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.446624,0
c-py-empty-py,30.312253019,0
c-py-dm-c,1.447709,0
c-py-dm-py,30.172161696,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.444132,0
c-py-empty-py,29.611067072,0
c-py-dm-c,1.441199,0
c-py-dm-py,30.350958577,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442053,0
c-py-empty-py,29.966318624,0
c-py-dm-c,1.445786,0
c-py-dm-py,28.692414149,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441266,0
c-py-empty-py,31.190706927,0
c-py-dm-c,1.441135,0
c-py-dm-py,30.60350702,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.452792,0
c-py-empty-py,29.873402968,0
c-py-dm-c,1.477467,0
c-py-dm-py,29.598225819,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440595,0
c-py-empty-py,30.771571313,0
c-py-dm-c,1.447462,0
c-py-dm-py,28.964509337,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441703,0
c-py-empty-py,30.858862408,0
c-py-dm-c,1.488119,0
c-py-dm-py,29.740275771,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441131,0
c-py-empty-py,29.95114506,0
c-py-dm-c,1.487713,0
c-py-dm-py,30.001872484,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441819,0
c-py-empty-py,30.181950327,0
c-py-dm-c,1.485825,0
c-py-dm-py,30.353998641,0
c-py-dm-stats,0,19980,20,0,19980,20,0
py-native,15.229856631
py-drio,30.771939426
py-py-empty,30.1149839,0
py-py-empty,30.631310013,0
py-py-dm,29.862055078,0
py-py-dm,30.381176144,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.287419394
py-drio,29.070026345
py-py-empty,29.493774059,0
py-py-empty,30.569224662,0
py-py-dm,29.412628913,0
py-py-dm,30.899851934,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.295439825
py-drio,30.774095383
py-py-empty,30.539278759,0
py-py-empty,31.117189395,0
py-py-dm,28.819632633,0
py-py-dm,30.287152276,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.275179741
py-drio,29.050028248
py-py-empty,30.298364781,0
py-py-empty,30.346571625,0
py-py-dm,30.38703576,0
py-py-dm,30.099960118,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.216198477
py-drio,29.935646298
py-py-empty,30.726385588,0
py-py-empty,30.765635517,0
py-py-dm,30.514427358,0
py-py-dm,29.35048537,0
py-py-dm-stats,0,19650,350,0,19650,350,0
py-native,15.305506955
py-drio,30.476864485
py-py-empty,28.676120733,0
py-py-empty,29.600303371,0
py-py-dm,29.606559234,0
py-py-dm,30.006453823,0
py-py-dm-stats,0,19640,360,0,19640,360,0
py-native,15.319668961
py-drio,30.19413954
py-py-empty,30.553775884,0
py-py-empty,30.294734288,0
py-py-dm,29.762791719,0
py-py-dm,29.106691562,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.259977609
py-drio,30.409737673
py-py-empty,30.546642625,0
py-py-empty,30.832452389,0
py-py-dm,29.943669295,0
py-py-dm,29.121116004,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.583615495
py-drio,30.12882556
py-py-empty,29.784772604,0
py-py-empty,30.365958241,0
py-py-dm,30.689618247,0
py-py-dm,30.229477535,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.223290512
py-drio,29.748003982
py-py-empty,30.058927531,0
py-py-empty,30.004380005,0
py-py-dm,29.428363794,0
py-py-dm,30.138183631,0
py-py-dm-stats,0,19620,380,0,19620,380,0
