c-native,0.399386
c-drio,0.368195
c-c-empty,0.373416,0
c-c-empty,0.373583,0
c-c-dm,0.384646,0
c-c-dm,0.373856,0
c-c-dm-stats,240,9114,646,0,9354,646,0
c-c-dm-errs-good,0.384533,0
c-c-dm-errs-bad,0.374483,0
c-c-dm-errs-stats,32,9645,323,0,9677,323,33
c-native,0.399319
c-drio,0.362879
c-c-empty,0.38428,0
c-c-empty,0.373768,0
c-c-dm,0.37343,0
c-c-dm,0.384808,0
c-c-dm-stats,0,9269,731,0,9269,731,0
c-c-dm-errs-good,0.373572,0
c-c-dm-errs-bad,0.374099,0
c-c-dm-errs-stats,99,9476,425,0,9575,425,43
c-native,0.399091
c-drio,0.368071
c-c-empty,0.374978,0
c-c-empty,0.373807,0
c-c-dm,0.384327,0
c-c-dm,0.38423,0
c-c-dm-stats,14,8666,1320,163,8517,1320,0
c-c-dm-errs-good,0.384121,0
c-c-dm-errs-bad,0.385169,0
c-c-dm-errs-stats,142,9490,368,0,9632,368,37
c-native,0.398315
c-drio,0.367968
c-c-empty,0.384264,0
c-c-empty,0.384641,0
c-c-dm,0.373429,0
c-c-dm,0.373808,0
c-c-dm-stats,98,9107,795,87,9118,795,0
c-c-dm-errs-good,0.376326,0
c-c-dm-errs-bad,0.374292,0
c-c-dm-errs-stats,117,9533,350,0,9650,350,35
c-native,0.399159
c-drio,0.357362
c-c-empty,0.373983,0
c-c-empty,0.379847,0
c-c-dm,0.373932,0
c-c-dm,0.376319,0
c-c-dm-stats,0,9353,647,86,9267,647,0
c-c-dm-errs-good,0.37376,0
c-c-dm-errs-bad,0.374005,0
c-c-dm-errs-stats,0,9335,665,0,9335,665,66
c-native,0.397039
c-drio,0.368043
c-c-empty,0.37767,0
c-c-empty,0.384263,0
c-c-dm,0.373614,0
c-c-dm,0.384484,0
c-c-dm-stats,261,8864,875,0,9125,875,0
c-c-dm-errs-good,0.373606,0
c-c-dm-errs-bad,0.38502,0
c-c-dm-errs-stats,278,9222,500,0,9500,500,50
c-native,0.399044
c-drio,0.36742
c-c-empty,0.373811,0
c-c-empty,0.374361,0
c-c-dm,0.384315,0
c-c-dm,0.373569,0
c-c-dm-stats,0,8798,1202,273,8525,1202,0
c-c-dm-errs-good,0.384368,0
c-c-dm-errs-bad,0.374224,0
c-c-dm-errs-stats,144,9429,427,0,9573,427,43
c-native,0.397211
c-drio,0.357484
c-c-empty,0.373777,0
c-c-empty,0.384246,0
c-c-dm,0.373564,0
c-c-dm,0.373592,0
c-c-dm-stats,194,8542,1264,0,8736,1264,0
c-c-dm-errs-good,0.373652,0
c-c-dm-errs-bad,0.37391,0
c-c-dm-errs-stats,0,9642,358,0,9642,358,36
c-native,0.39939
c-drio,0.368058
c-c-empty,0.384338,0
c-c-empty,0.384485,0
c-c-dm,0.384377,0
c-c-dm,0.373779,0
c-c-dm-stats,197,9227,576,0,9424,576,0
c-c-dm-errs-good,0.373673,0
c-c-dm-errs-bad,0.37404,0
c-c-dm-errs-stats,0,9440,560,0,9440,560,55
c-native,0.397076
c-drio,0.366399
c-c-empty,0.373735,0
c-c-empty,0.37356,0
c-c-dm,0.373714,0
c-c-dm,0.384689,0
c-c-dm-stats,158,9119,723,0,9277,723,0
c-c-dm-errs-good,0.373834,0
c-c-dm-errs-bad,0.385179,0
c-c-dm-errs-stats,0,9358,642,0,9358,642,65
c-py-empty-c,0.373691,0
c-py-empty-py,7.586540876,0
c-py-dm-c,0.373623,0
c-py-dm-py,7.409303863,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373584,0
c-py-empty-py,7.70664037,0
c-py-dm-c,0.373629,0
c-py-dm-py,7.541704932,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373676,0
c-py-empty-py,7.635628333,0
c-py-dm-c,0.373783,0
c-py-dm-py,7.472757908,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373779,0
c-py-empty-py,7.482336412,0
c-py-dm-c,0.373632,0
c-py-dm-py,7.753871292,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.37358,0
c-py-empty-py,7.535034683,0
c-py-dm-c,0.373674,0
c-py-dm-py,7.612865624,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373795,0
c-py-empty-py,7.482361098,0
c-py-dm-c,0.374107,0
c-py-dm-py,7.733998403,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373717,0
c-py-empty-py,7.485635045,0
c-py-dm-c,0.373656,0
c-py-dm-py,7.42906227,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373673,0
c-py-empty-py,7.563766692,0
c-py-dm-c,0.373847,0
c-py-dm-py,7.405970391,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384373,0
c-py-empty-py,7.459628039,0
c-py-dm-c,0.384391,0
c-py-dm-py,7.752352734,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384566,0
c-py-empty-py,7.76416014,0
c-py-dm-c,0.383214,0
c-py-dm-py,7.479738812,0
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.846235885
py-drio,7.509150107
py-py-empty,7.472213914,0
py-py-empty,7.690072229,0
