c-native,1.589284
c-drio,1.407902
c-py-empty-py,29.741683493,0
c-py-dm-c,1.485638,0
c-py-dm-py,30.186099036,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442684,0
c-py-empty-py,30.633697159,0
c-py-dm-c,1.461064,0
c-py-dm-py,29.880372806,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440942,0
c-py-empty-py,30.532690399,0
c-py-dm-c,1.469987,0
c-py-dm-py,29.775581741,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.478019,0
c-py-empty-py,30.101045716,0
c-py-dm-c,1.44216,0
c-py-dm-py,29.545261635,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.444907,0
c-py-empty-py,30.081054774,0
c-py-dm-c,1.442229,0
c-py-dm-py,28.605128703,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.487679,0
c-py-empty-py,29.689932292,0
c-py-dm-c,1.491991,0
c-py-dm-py,29.229304974,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.44121,0
c-py-empty-py,28.881764716,0
c-py-dm-c,1.452416,0
c-py-dm-py,29.480355659,0
c-py-dm-stats,0,19980,20,0,19980,20,0
py-native,15.582708765
py-drio,28.200616175
py-py-empty,29.992684384,0
py-py-empty,30.336598264,0
py-py-dm,30.551915476,0
py-py-dm,30.69538669,0
py-py-dm-stats,0,19659,341,0,19659,341,0
py-native,15.353098655
py-drio,30.032163758
py-py-empty,28.808587699,0
py-py-empty,31.629530653,0
py-py-dm,30.677222247,0
py-py-dm,31.094024304,0
py-py-dm-stats,0,19650,350,0,19650,350,0
py-native,15.256737305
py-drio,30.93554156
py-py-empty,27.543994653,0
py-py-empty,29.995934751,0
py-py-dm,30.481307769,0
py-py-dm,29.417621975,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.278084086
py-drio,29.649099929
py-py-empty,29.361440949,0
py-py-empty,30.59343241,0
py-py-dm,30.438553307,0
py-py-dm,31.275019788,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.469672255
py-drio,30.380549263
py-py-empty,30.271876304,0
py-py-empty,29.554501604,0
py-py-dm,30.262188929,0
py-py-dm,29.550366404,0
py-py-dm-stats,0,19650,350,0,19650,350,0
py-native,15.432440645
py-drio,30.337053954
py-py-empty,29.77417155,0
py-py-empty,27.966568389,0
py-py-dm,30.207520934,0
py-py-dm,29.757491153,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.246575737
py-drio,30.589593636
py-py-empty,28.70804539,0
py-py-empty,30.599690534,0
py-py-dm,30.998521844,0
py-py-dm,30.350253596,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.232993265
py-drio,29.886715311
py-py-empty,29.222955166,0
py-py-empty,29.478332164,0
py-py-dm,30.578399196,0
py-py-dm,29.546337153,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.498810656
py-drio,30.753101297
py-py-empty,30.324695002,0
py-py-empty,28.858157311,0
py-py-dm,29.261534151,0
py-py-dm,30.692517538,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.337284232
py-drio,29.782221537
py-py-empty,29.970271213,0
py-py-empty,30.277864493,0
py-py-dm,30.542175264,0
py-py-dm,30.78090182,0
py-py-dm-stats,0,19368,632,0,19368,632,0
