c-native,0.399269
c-drio,0.368249
c-c-empty,0.373896,0
c-c-empty,0.373784,0
c-c-dm,0.373964,0
c-c-dm,0.373686,0
c-c-dm-stats,98,9340,562,279,9159,562,0
c-c-dm-errs-good,0.374578,0
c-c-dm-errs-bad,0.374512,0
c-c-dm-errs-stats,209,9181,610,153,9237,610,61
c-native,0.399168
c-drio,0.368244
c-c-empty,0.384412,0
c-c-empty,0.384633,0
c-c-dm,0.382673,0
c-c-dm,0.384283,0
c-c-dm-stats,143,9247,610,27,9363,610,0
c-c-dm-errs-good,0.384309,0
c-c-dm-errs-bad,0.385185,0
c-c-dm-errs-stats,0,9495,505,77,9418,505,50
c-native,0.399168
c-drio,0.35982
c-c-empty,0.373632,0
c-c-empty,0.374901,0
c-c-dm,0.373601,0
c-c-dm,0.373708,0
c-c-dm-stats,417,8898,685,295,9020,685,0
c-c-dm-errs-good,0.384235,0
c-c-dm-errs-bad,0.385389,0
c-c-dm-errs-stats,28,9586,386,76,9538,386,39
c-native,0.397729
c-drio,0.368037
c-c-empty,0.375144,0
c-c-empty,0.376232,0
c-c-dm,0.384424,0
c-c-dm,0.383885,0
c-c-dm-stats,318,7552,2130,480,7390,2130,0
c-c-dm-errs-good,0.3737,0
c-c-dm-errs-bad,0.377816,0
c-c-dm-errs-stats,488,8944,568,17,9415,568,57
c-native,0.399454
c-drio,0.368231
c-c-empty,0.373751,0
c-c-empty,0.373535,0
c-c-dm,0.377032,0
c-c-dm,0.373879,0
c-c-dm-stats,143,9054,803,0,9197,803,0
c-c-dm-errs-good,0.3845,0
c-c-dm-errs-bad,0.380286,0
c-c-dm-errs-stats,404,9162,434,0,9566,434,43
c-native,0.399127
c-drio,0.360416
c-c-empty,0.384208,0
c-c-empty,0.384524,0
c-c-dm,0.384632,0
c-c-dm,0.373727,0
c-c-dm-stats,215,9334,451,0,9549,451,0
c-c-dm-errs-good,0.384217,0
c-c-dm-errs-bad,0.385244,0
c-c-dm-errs-stats,18,9317,665,0,9335,665,65
c-native,0.399334
c-drio,0.368042
c-c-empty,0.373796,0
c-c-empty,0.384748,0
c-c-dm,0.384266,0
c-c-dm,0.373812,0
c-c-dm-stats,119,9465,416,149,9435,416,0
