c-native,0.398127
c-drio,0.357517
c-c-empty,0.374288,0
c-c-empty,0.373721,0
c-c-dm,0.373723,0
c-c-dm,0.383846,0
c-c-dm-stats,199,9364,437,0,9563,437,0
c-c-dm-errs-good,0.37357,0
c-c-dm-errs-bad,0.378661,0
c-c-dm-errs-stats,154,9506,340,0,9660,340,34
c-native,0.399362
c-drio,0.357498
c-c-empty,0.374048,0
c-c-empty,0.373698,0
c-c-dm,0.373858,0
c-c-dm,0.373853,0
c-c-dm-stats,629,7703,1668,337,7995,1668,0
c-c-dm-errs-good,0.373962,0
c-c-dm-errs-bad,0.38515,0
c-c-dm-errs-stats,272,9326,402,0,9598,402,39
c-native,0.39706
c-drio,0.357404
c-c-empty,0.373662,0
c-c-empty,0.382965,0
c-c-dm,0.373906,0
c-c-dm,0.380163,0
c-c-dm-stats,540,8797,663,153,9184,663,0
c-c-dm-errs-good,0.373654,0
c-c-dm-errs-bad,0.385241,0
c-c-dm-errs-stats,205,9405,390,0,9610,390,39
c-native,0.3972
c-drio,0.357556
c-c-empty,0.384207,0
c-c-empty,0.373736,0
c-c-dm,0.38433,0
c-c-dm,0.373701,0
c-c-dm-stats,447,9066,487,0,9513,487,0
c-c-dm-errs-good,0.375136,0
c-c-dm-errs-bad,0.384989,0
c-c-dm-errs-stats,162,9498,340,0,9660,340,34
c-native,0.397065
c-drio,0.357548
c-c-empty,0.373948,0
c-c-empty,0.384393,0
c-c-dm,0.37365,0
c-c-dm,0.373445,0
c-c-dm-stats,0,8169,1831,531,7638,1831,0
c-c-dm-errs-good,0.384757,0
c-c-dm-errs-bad,0.38516,0
c-c-dm-errs-stats,242,9237,521,74,9405,521,51
c-native,0.399622
c-drio,0.357475
c-c-empty,0.374163,0
c-c-empty,0.379124,0
c-c-dm,0.373541,0
c-c-dm,0.373692,0
c-c-dm-stats,416,8373,1211,249,8540,1211,0
c-c-dm-errs-good,0.37373,0
c-c-dm-errs-bad,0.377094,0
c-c-dm-errs-stats,0,9670,330,0,9670,330,33
c-native,0.399179
c-drio,0.361494
c-c-empty,0.384409,0
c-c-empty,0.373829,0
c-c-dm,0.38422,0
c-c-dm,0.373842,0
c-c-dm-stats,271,9254,475,0,9525,475,0
c-c-dm-errs-good,0.380767,0
c-c-dm-errs-bad,0.3742,0
c-c-dm-errs-stats,0,9576,424,89,9487,424,43
c-native,0.399078
c-drio,0.35805
c-c-empty,0.377413,0
c-c-empty,0.384255,0
c-c-dm,0.374874,0
c-c-dm,0.380807,0
c-c-dm-stats,216,9094,690,0,9310,690,0
c-c-dm-errs-good,0.384151,0
c-c-dm-errs-bad,0.374148,0
c-c-dm-errs-stats,249,9370,381,0,9619,381,38
c-native,0.398405
c-drio,0.367985
c-c-empty,0.384602,0
c-c-empty,0.373875,0
c-c-dm,0.384488,0
c-c-dm,0.384684,0
c-c-dm-stats,318,9158,524,0,9476,524,0
c-c-dm-errs-good,0.374511,0
c-c-dm-errs-bad,0.384777,0
c-c-dm-errs-stats,249,9350,401,0,9599,401,40
c-native,0.398309
c-drio,0.357418
c-c-empty,0.38429,0
c-c-empty,0.373898,0
c-c-dm,0.373604,0
c-c-dm,0.384324,0
c-c-dm-stats,130,9252,618,83,9299,618,0
c-c-dm-errs-good,0.384302,0
c-c-dm-errs-bad,0.385721,0
c-c-dm-errs-stats,181,9306,513,0,9487,513,51
c-py-empty-c,0.384312,0
c-py-empty-py,7.543113659,0
c-py-dm-c,0.373782,0
c-py-dm-py,7.580228308,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384242,0
c-py-empty-py,7.274100139,0
c-py-dm-c,0.373927,0
c-py-dm-py,7.764943683,0
c-py-dm-stats,0,9990,10,17,9973,10,0
c-py-empty-c,0.384687,0
c-py-empty-py,7.655407164,0
