c-native,0.399069
c-drio,0.357616
c-c-dm-errs-stats,0,9197,803,0,9197,803,80
c-native,0.397152
c-drio,0.357627
c-c-empty,0.384212,4073926
c-c-empty,0.383634,3839455
c-c-dm,0.394379,3644080
c-c-dm,0.395481,4341322
c-c-dm-stats,0,8745,1255,0,8745,1255,0
c-c-dm-errs-good,0.383971,3950586
c-c-dm-errs-bad,0.383968,3892024
c-c-dm-errs-stats,0,7482,2518,0,7482,2518,253
c-native,0.396926
c-drio,0.367995
c-c-empty,0.384439,4165172
c-c-empty,0.392362,4453572
c-c-dm,0.383072,3725370
c-c-dm,0.384742,4406994
c-c-dm-stats,0,8756,1244,0,8756,1244,0
c-c-dm-errs-good,0.39414,3930487
c-c-dm-errs-bad,0.383212,3611404
c-c-dm-errs-stats,0,9456,544,0,9456,544,55
c-native,0.397118
c-drio,0.357767
c-c-empty,0.384014,3913592
c-c-empty,0.383869,3890760
c-c-dm,0.389159,4239987
c-c-dm,0.389733,4094729
c-c-dm-stats,0,8325,1675,0,8325,1675,0
c-c-dm-errs-good,0.394176,4096273
c-c-dm-errs-bad,0.387268,3784657
c-c-dm-errs-stats,0,7783,2217,0,7783,2217,221
c-py-empty-c,0.383682,3888750
c-py-empty-py,7.464799708,1310080
c-py-dm-c,0.38375,3840321
c-py-dm-py,7.792516736,1482456
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383977,3903934
c-py-empty-py,7.576191607,1777342
c-py-dm-c,0.384019,3825346
c-py-dm-py,7.524817073,1413995
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.39323,4614275
c-py-empty-py,7.192719008,2391526
c-py-dm-c,0.395232,4086370
c-py-dm-py,7.325431052,1495648
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383563,3768559
c-py-empty-py,7.325759561,1230775
c-py-dm-c,0.38315,3626226
c-py-dm-py,7.539368826,1413918
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.382807,3660296
c-py-empty-py,7.454991502,1591803
c-py-dm-c,0.395254,4163116
c-py-dm-py,7.660761505,1632572
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383747,3930659
c-py-empty-py,7.498071454,2291772
c-py-dm-c,0.384126,4058076
c-py-dm-py,7.674463931,2721457
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.396394,4514683
c-py-empty-py,7.662554499,2251304
c-py-dm-c,0.384145,4094802
c-py-dm-py,7.590681986,2041050
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.393787,3728535
c-py-empty-py,7.701303589,2139115
c-py-dm-c,0.383867,3874412
c-py-dm-py,7.460205416,2288962
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.394213,3670214
c-py-empty-py,7.811439297,2337303
c-py-dm-c,0.385135,3775480
c-py-dm-py,7.625467395,2324115
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.38465,4183642
c-py-empty-py,7.630944752,2143107
c-py-dm-c,0.384002,3962161
c-py-dm-py,7.462831442,1843419
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.86285738
py-drio,7.436713196
py-py-empty,7.440428889,2371029
py-py-empty,7.190492516,1333900
py-py-dm,7.70357293,1860964
py-py-dm,7.081443884,1963690
py-py-dm-stats,0,9850,150,0,9850,150,0
py-native,3.830080537
py-drio,7.514398796
py-py-empty,7.566935124,1741728
py-py-empty,7.08049246,2265285
py-py-dm,7.450074963,1172202
py-py-dm,7.628696431,1716120
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.809360797
py-drio,7.546642017
py-py-empty,7.607708395,1734497
py-py-empty,7.518118581,2057633
py-py-dm,7.625392379,1467863
py-py-dm,7.633052968,1432817
py-py-dm-stats,0,9627,373,0,9627,373,0
py-native,3.808707517
py-drio,7.243415342
py-py-empty,7.588845098,2485620
py-py-empty,7.497188467,2134851
py-py-dm,7.13791099,2133071
py-py-dm,7.48563778,3237686
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.824788619
py-drio,7.811952209
py-py-empty,7.632151534,1734130
py-py-empty,7.536179041,1982463
py-py-dm,7.317235109,1148352
py-py-dm,7.130157244,1624602
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.822672311
py-drio,7.449296902
py-py-empty,7.311100821,1810882
py-py-empty,7.564445739,2509892
py-py-dm,7.110126248,1980120
py-py-dm,7.585818013,2242052
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.844408548
py-drio,7.187461363
py-py-empty,7.25714824,2574434
py-py-empty,7.357275086,1493815
py-py-dm,7.573580766,2610538
py-py-dm,7.55786635,2151949
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.813392306
py-drio,7.520560689
py-py-empty,7.548139024,2487077
py-py-empty,7.73945792,2225478
py-py-dm,7.521601661,2419346
py-py-dm,7.577049088,2934980
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.829663427
py-drio,7.589509365
py-py-empty,7.333670438,1605936
py-py-empty,7.546442044,1655057
py-py-dm,7.551161351,2437473
py-py-dm,7.701997554,2767465
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.824178744
py-drio,7.803912249
py-py-empty,7.478726144,2633679
py-py-empty,7.032079051,1923435
py-py-dm,7.313378051,1604694
py-py-dm,7.653486927,1467463
py-py-dm-stats,0,9840,160,0,9840,160,0
