c-native,1.58511
c-drio,1.425023
c-c-empty,1.441081,0
c-c-empty,1.450705,0
c-c-dm,1.44143,0
c-c-dm,1.45385,0
c-c-dm-stats,239,18851,910,0,19090,910,0
c-c-dm-errs-good,1.449907,0
c-c-dm-errs-bad,1.469174,0
c-c-dm-errs-stats,0,18980,1020,0,18980,1020,102
c-native,1.590619
c-drio,1.408305
c-c-empty,1.440759,0
c-c-empty,1.441075,0
c-c-dm,1.460331,0
c-c-dm,1.441354,0
c-c-dm-stats,295,18848,857,0,19143,857,0
c-c-dm-errs-good,1.454536,0
c-c-dm-errs-bad,1.488641,0
c-c-dm-errs-stats,96,18990,914,0,19086,914,90
c-native,1.582063
c-drio,1.451281
c-c-empty,1.441129,0
c-c-empty,1.450993,0
c-c-dm,1.444887,0
c-c-dm,1.441358,0
c-c-dm-stats,108,18900,992,123,18885,992,0
c-c-dm-errs-good,1.466876,0
c-c-dm-errs-bad,1.448446,0
c-c-dm-errs-stats,0,18941,1059,0,18941,1059,106
c-native,1.583337
c-drio,1.40877
c-c-empty,1.442308,0
c-c-empty,1.441556,0
c-c-dm,1.461501,0
c-c-dm,1.442368,0
c-c-dm-stats,181,18884,935,0,19065,935,0
c-c-dm-errs-good,1.440906,0
c-c-dm-errs-bad,1.440945,0
c-c-dm-errs-stats,184,18597,1219,137,18644,1219,123
c-native,1.584792
c-drio,1.421346
c-c-empty,1.441558,0
c-c-empty,1.440478,0
c-c-dm,1.441751,0
c-c-dm,1.440542,0
c-c-dm-stats,250,17580,2170,103,17727,2170,0
c-c-dm-errs-good,1.448856,0
c-c-dm-errs-bad,1.44854,0
c-c-dm-errs-stats,0,17885,2115,0,17885,2115,211
c-native,1.583102
c-drio,1.407358
c-c-empty,1.44036,0
c-c-empty,1.456918,0
c-c-dm,1.440247,0
c-c-dm,1.440854,0
c-c-dm-stats,130,18925,945,0,19055,945,0
c-c-dm-errs-good,1.442038,0
c-c-dm-errs-bad,1.452087,0
c-c-dm-errs-stats,0,19231,769,0,19231,769,77
c-native,1.582225
c-drio,1.414303
c-c-empty,1.441152,0
c-c-empty,1.439967,0
c-c-dm,1.443044,0
c-c-dm,1.442454,0
c-c-dm-stats,46,12687,7267,0,12733,7267,0
c-c-dm-errs-good,1.482535,0
c-c-dm-errs-bad,1.441966,0
c-c-dm-errs-stats,0,19157,843,0,19157,843,84
c-native,1.581289
c-drio,1.424395
c-c-empty,1.440906,0
c-c-empty,1.441904,0
c-c-dm,1.440398,0
c-c-dm,1.442759,0
c-c-dm-stats,158,19028,814,0,19186,814,0
c-c-dm-errs-good,1.453081,0
c-c-dm-errs-bad,1.441928,0
c-c-dm-errs-stats,125,19125,750,0,19250,750,75
c-native,1.583275
c-drio,1.424714
c-c-empty,1.441334,0
c-c-empty,1.446521,0
c-c-dm,1.485622,0
c-c-dm,1.441964,0
c-c-dm-stats,0,19171,829,83,19088,829,0
c-c-dm-errs-good,1.441537,0
c-c-dm-errs-bad,1.460432,0
