c-native,6.315131
c-drio,5.593541
c-c-empty,5.595281,0
c-c-empty,5.598327,0
c-c-dm,5.660117,0
c-c-dm,5.662775,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.71
c-c-dm-errs-good,5.770968,0
c-c-dm-errs-bad,5.65661,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.83
c-native,6.315854
c-drio,5.587552
c-c-empty,5.597911,0
c-c-empty,5.604195,0
c-c-dm,5.659254,0
c-c-dm,5.655215,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.71
c-c-dm-errs-good,5.654467,0
c-c-dm-errs-bad,5.71936,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.77
c-native,6.311342
c-drio,5.612839
c-c-empty,5.596227,0
c-c-empty,5.595822,0
c-c-dm,5.700646,0
c-c-dm,5.699076,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.76
c-c-dm-errs-good,5.667556,0
c-c-dm-errs-bad,5.70033,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.75
c-native,6.314544
c-drio,5.590849
c-c-empty,5.650339,0
c-c-empty,5.621668,0
c-c-dm,5.684948,0
c-c-dm,5.656573,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.75
c-c-dm-errs-good,5.66308,0
c-c-dm-errs-bad,5.666055,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.71
c-native,6.314415
c-drio,5.586362
c-c-empty,5.598358,0
c-c-empty,5.645323,0
c-c-dm,5.666491,0
c-c-dm,5.674054,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.73
c-c-dm-errs-good,5.799664,0
c-c-dm-errs-bad,5.689555,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.85
c-native,6.315381
c-drio,5.609611
c-c-empty,5.6045,0
c-c-empty,5.59783,0
c-c-dm,5.669309,0
c-c-dm,5.657264,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.72
c-c-dm-errs-good,5.670449,0
c-c-dm-errs-bad,5.660704,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.72
c-native,6.312098
c-drio,5.596164
c-c-empty,5.597108,0
c-c-empty,5.593561,0
c-c-dm,5.664677,0
c-c-dm,5.664483,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.72
c-c-dm-errs-good,5.67578,0
c-c-dm-errs-bad,5.657964,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.74
c-native,6.312264
c-drio,5.587697
c-c-empty,5.590115,0
c-c-empty,5.60007,0
c-c-dm,5.662725,0
c-c-dm,5.666618,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.72
c-c-dm-errs-good,5.75729,0
c-c-dm-errs-bad,5.660656,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.81
c-native,6.314112
c-drio,5.597604
c-c-empty,5.622955,0
c-c-empty,5.5964,0
c-c-dm,5.65521,0
c-c-dm,5.664266,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.71
c-c-dm-errs-good,5.679466,0
c-c-dm-errs-bad,5.660838,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.73
c-native,6.314264
c-drio,5.595706
c-c-empty,5.596261,0
c-c-empty,5.626966,0
c-c-dm,5.662352,0
c-c-dm,5.678911,0
c-c-dm-stats,0,0,40000,0,0,40000,0,5.73
c-c-dm-errs-good,5.706092,0
c-c-dm-errs-bad,5.678129,0
c-c-dm-errs-stats,0,0,40000,0,0,40000,10,5.76
